1974884	species	1752721	Candidatus Shapirobacteria bacterium CG09_land_8_20_14_0_10_38_17
1752721	phylum	1794810	Candidatus Shapirobacteria
1794810	clade	1783273	Microgenomates group
1783273	clade	1783234	Patescibacteria group
1783234	clade	2323	Bacteria candidate phyla
2323	no rank	2	Bacteria incertae sedis
2	superkingdom	131567	Bacteria
131567	no rank	1	cellular organisms
1974453	species	1801616	Candidatus Woesearchaeota archaeon CG07_land_8_20_14_0_80_44_23
1801616	phylum	1783276	Candidatus Woesearchaeota
1783276	clade	2157	DPANN group
2157	superkingdom	131567	Archaea
1974024	species	33811	Gammaproteobacteria bacterium CG12_big_fil_rev_8_21_14_0_65_46_12
33811	no rank	1236	unclassified Gammaproteobacteria
1236	class	1224	Gammaproteobacteria
1224	phylum	2	Proteobacteria
2053492	species	2619054	Candidatus Accumulibacter sp.
2619054	no rank	327159	unclassified Candidatus Accumulibacter
327159	genus	119066	Candidatus Accumulibacter
119066	no rank	28216	Betaproteobacteria incertae sedis
28216	class	1224	Betaproteobacteria
172733	species	50559	uncultured Eubacteriales bacterium
50559	no rank	186802	environmental samples
186802	order	186801	Eubacteriales
186801	class	1239	Clostridia
1239	phylum	1783272	Firmicutes
1783272	clade	2	Terrabacteria group
1506601	species	1506600	uncultured Lentisphaeria bacterium
1506600	no rank	1313211	environmental samples
1313211	class	256845	Lentisphaeria
256845	phylum	1783257	Lentisphaerae
1783257	clade	2	PVC group
157472	species	50609	uncultured Bacillales bacterium
50609	no rank	1385	environmental samples
1385	order	91061	Bacillales
91061	class	1239	Bacilli
77133	species	48479	uncultured bacterium
48479	no rank	2	environmental samples
244328	species	218638	uncultured Clostridia bacterium
218638	no rank	186801	environmental samples
2321400	species	2321399	uncultured Atopobiaceae bacterium
2321399	no rank	1643824	environmental samples
1643824	family	84999	Atopobiaceae
84999	order	84998	Coriobacteriales
84998	class	201174	Coriobacteriia
201174	phylum	1783272	Actinobacteria
707003	species	707002	uncultured Oscillospiraceae bacterium
707002	no rank	216572	environmental samples
216572	family	186802	Oscillospiraceae
224209	species	224208	uncultured Bacilli bacterium
224208	no rank	91061	environmental samples
91750	species	47925	uncultured Alphaproteobacteria bacterium
47925	no rank	28211	environmental samples
28211	class	1224	Alphaproteobacteria
2030927	species	185291	Bacteroidales bacterium
185291	no rank	171549	unclassified Bacteroidales
171549	order	200643	Bacteroidales
200643	class	976	Bacteroidia
976	phylum	68336	Bacteroidetes
68336	clade	1783270	Bacteroidetes/Chlorobi group
1783270	clade	2	FCB group
2563796	species	2563795	uncultured Selenomonadaceae bacterium
2563795	no rank	1843491	environmental samples
1843491	family	909929	Selenomonadaceae
909929	order	909932	Selenomonadales
909932	class	1239	Negativicutes
1879010	species	84086	Firmicutes bacterium
84086	no rank	1239	unclassified Firmicutes sensu stricto
2014784	species	421605	Neisseriaceae bacterium
421605	no rank	481	unclassified Neisseriaceae
481	family	206351	Neisseriaceae
206351	order	28216	Neisseriales
662437	species	207775	uncultured Schwartzia sp.
207775	no rank	55506	environmental samples
55506	genus	1843491	Schwartzia
2491047	species	2649784	Fretibacterium sp. OH1220_COT-178
2649784	no rank	1434006	unclassified Fretibacterium
1434006	genus	649777	Fretibacterium
649777	family	649776	Synergistaceae
649776	order	649775	Synergistales
649775	class	508458	Synergistia
508458	phylum	2	Synergistetes
1678694	species	1678693	uncultured Fretibacterium sp.
1678693	no rank	1434006	environmental samples
321639	species	321638	uncultured Francisella sp.
321638	no rank	262	environmental samples
262	genus	34064	Francisella
34064	family	72273	Francisellaceae
72273	order	1236	Thiotrichales
648174	species	62673	uncultured SAR86 cluster bacterium
62673	no rank	62672	environmental samples
62672	clade	118884	SAR86 cluster
118884	no rank	1236	Gammaproteobacteria incertae sedis
219660	species	97825	uncultured Rickettsiales bacterium
97825	no rank	766	environmental samples
766	order	28211	Rickettsiales
2053589	species	1752724	Candidatus Pacebacteria bacterium
1752724	phylum	1794810	Candidatus Pacebacteria
86473	species	50423	uncultured Gammaproteobacteria bacterium
50423	no rank	1236	environmental samples
165436	species	117745	uncultured Flavobacteriaceae bacterium
117745	no rank	49546	environmental samples
49546	family	200644	Flavobacteriaceae
200644	order	117743	Flavobacteriales
117743	class	976	Flavobacteriia
208549	species	57702	uncultured Rhizobiales bacterium
57702	no rank	356	environmental samples
356	order	28211	Hyphomicrobiales
261514	species	97503	uncultured Saprospiraceae bacterium
97503	no rank	89374	environmental samples
89374	family	1936988	Saprospiraceae
1936988	order	1937959	Saprospirales
1937959	class	976	Saprospiria
2706754	species	2706753	uncultured Pirellulaceae bacterium
2706753	no rank	2691357	environmental samples
2691357	family	2691354	Pirellulaceae
2691354	order	203683	Pirellulales
203683	class	203682	Planctomycetia
203682	phylum	1783257	Planctomycetes
218023	species	218021	uncultured Hyphomicrobiaceae bacterium
218021	no rank	45401	environmental samples
45401	family	356	Hyphomicrobiaceae
393692	species	393691	uncultured Francisellaceae bacterium
393691	no rank	34064	environmental samples
2478483	species	713467	Erysipelotrichales bacterium
713467	no rank	526525	unclassified Erysipelotrichales
526525	order	526524	Erysipelotrichales
526524	class	1239	Erysipelotrichia
296745	species	379065	Caldalkalibacillus thermarum
379065	genus	186817	Caldalkalibacillus
186817	family	1385	Bacillaceae
911092	species	249529	Caldanaerobacter subterraneus
249529	genus	186814	Caldanaerobacter
186814	family	68295	Thermoanaerobacteraceae
68295	order	186801	Thermoanaerobacterales
456330	species	862261	Caldanaerobius fijiensis
862261	genus	186814	Caldanaerobius
44256	species	862261	Caldanaerobius polysaccharolyticus
447595	species	591374	Caldanaerovirga acetigignens
591374	genus	2770093	Caldanaerovirga
2770093	family	2770089	Thermosediminibacteraceae
2770089	order	186801	Thermosediminibacterales
311458	species	1048752	Candidatus Caldarchaeum subterraneum
1048752	genus	651142	Candidatus Caldarchaeum
651142	no rank	651137	Thaumarchaeota incertae sedis
651137	phylum	1783275	Thaumarchaeota
1783275	clade	2157	TACK group
1454726	species	1454725	Candidatus Caldatribacterium californiense
1454725	genus	2847783	Candidatus Caldatribacterium
2847783	no rank	67818	Atribacterota incertae sedis
67818	phylum	2	Atribacterota
1454753	species	1454725	Candidatus Caldatribacterium saccharofermentans
2282143	species	2621387	Candidatus Caldatribacterium sp.
2621387	no rank	1454725	unclassified Candidatus Caldatribacterium
1246530	species	1326739	Calderihabitans maritimus
1326739	genus	42857	Calderihabitans
42857	no rank	186814	Moorella group
301148	species	1276290	Caldibacillus debilis
1276290	genus	186817	Caldibacillus
52765	species	44000	Caldicellulosiruptor kristjanssonii
44000	genus	543371	Caldicellulosiruptor
543371	family	68295	Thermoanaerobacterales Family III. Incertae Sedis
31899	species	44000	Caldicellulosiruptor bescii
1387557	species	44000	Caldicellulosiruptor danielii
413888	species	44000	Caldicellulosiruptor hydrothermalis
413889	species	44000	Caldicellulosiruptor kronotskyensis
1387555	species	44000	Caldicellulosiruptor morganii
29324	species	44000	Caldicellulosiruptor naganoensis
717609	species	44000	Caldicellulosiruptor obsidiansis
55205	species	44000	Caldicellulosiruptor owensensis
44001	species	44000	Caldicellulosiruptor saccharolyticus
2806205	species	2622462	Caldicellulosiruptor sp. YA01
2622462	no rank	44000	unclassified Caldicellulosiruptor
2699430	species	2828366	Caldichromatium japonicum
2828366	genus	1046	Caldichromatium
1046	family	135613	Chromatiaceae
135613	order	1236	Chromatiales
1170224	species	715222	Caldicoprobacter guelmensis
715222	genus	715221	Caldicoprobacter
715221	family	186802	Caldicoprobacteraceae
551788	species	715222	Caldicoprobacter oshimai
2044939	species	348841	Clostridia bacterium
348841	no rank	186801	unclassified Clostridia
133453	species	233191	Caldilinea aerophila
233191	genus	475964	Caldilinea
475964	family	475963	Caldilineaceae
475963	order	475962	Caldilineales
475962	class	200795	Caldilineae
200795	phylum	1783272	Chloroflexi
2026724	species	189774	Chloroflexi bacterium
189774	no rank	200795	unclassified Chloroflexi
2823334	species	327159	Candidatus Accumulibacter sp. ACC003
2614250	species	1919254	Caldilineaceae bacterium
1919254	no rank	475964	unclassified Caldilineaceae
2073117	species	1674871	Anaerolineales bacterium
1674871	no rank	292629	unclassified Anaerolineales
292629	order	292625	Anaerolineales
292625	class	200795	Anaerolineae
166587	species	58229	uncultured Chloroflexi bacterium
58229	no rank	200795	environmental samples
1961414	species	999893	Thermodesulfobacteriaceae bacterium UBA6232
999893	no rank	188711	unclassified Thermodesulfobacteriaceae
188711	family	188710	Thermodesulfobacteriaceae
188710	order	67799	Thermodesulfobacteriales
67799	class	200940	Thermodesulfobacteria
200940	phylum	2	Thermodesulfobacteria
2024963	species	2685568	Caldimicrobium sp.
2685568	no rank	444090	unclassified Caldimicrobium
444090	genus	188711	Caldimicrobium
1294123	species	367479	Sulfolobales archaeon Acd1
367479	no rank	2281	unclassified Sulfolobales
2281	order	183924	Sulfolobales
183924	class	28889	Thermoprotei
28889	phylum	1783275	Crenarchaeota
1653476	species	444090	Caldimicrobium thiodismutans
196015	species	196013	Caldimonas manganoxidans
196013	genus	80864	Caldimonas
80864	family	80840	Comamonadaceae
80840	order	28216	Burkholderiales
1643675	species	2831944	Candidatus Caldipriscus sp. T1.2
2831944	no rank	2777201	unclassified Candidatus Caldipriscus
2777201	genus	2731992	Candidatus Caldipriscus
2731992	phylum	1783234	Candidatus Pyropristinus
2052148	species	1703755	candidate division WOR-3 bacterium
1703755	phylum	1783234	candidate division WOR-3
1304284	species	1640153	Caldisalinibacter kiritimatiensis
1640153	genus	2848916	Caldisalinibacter
2848916	family	186802	Thermohalobacteraceae
693075	species	693074	Caldisericum exile
693074	genus	693073	Caldisericum
693073	family	693072	Caldisericaceae
693072	order	693071	Caldisericales
693071	class	67814	Caldisericia
67814	phylum	2498710	Caldiserica
2498710	clade	2	Caldiserica/Cryosericota group
1973975	species	122706	Deltaproteobacteria bacterium CG11_big_fil_rev_8_21_14_0_20_47_16
122706	no rank	28221	unclassified Deltaproteobacteria
28221	class	68525	Deltaproteobacteria
68525	subphylum	1224	delta/epsilon subdivisions
2691583	species	2811373	Acerihabitans arboris
2811373	genus	1903410	Acerihabitans
1903410	family	91347	Pectobacteriaceae
91347	order	1236	Enterobacterales
200415	species	200414	Caldisphaera lagunensis
200414	genus	255472	Caldisphaera
255472	family	871006	Caldisphaeraceae
871006	order	183924	Acidilobales
1915614	species	1915610	Acidilobaceae archaeon UBA158
1915610	no rank	871007	unclassified Acidilobaceae
871007	family	871006	Acidilobaceae
2060322	species	2635145	Caldisphaera sp.
2635145	no rank	200414	unclassified Caldisphaera
2614261	species	2614242	Caldisphaeraceae archaeon
2614242	no rank	255472	unclassified Caldisphaeraceae
373054	species	373053	Calditerricola satsumensis
373053	genus	186817	Calditerricola
477976	species	545865	Calditerrivibrio nitroreducens
545865	genus	191394	Calditerrivibrio
191394	family	191393	Deferribacteraceae
191393	order	68337	Deferribacterales
68337	class	200930	Deferribacteres
200930	phylum	2	Deferribacteres
187145	species	187144	Caldithrix abyssi
187144	genus	1962854	Caldithrix
1962854	family	1962852	Calditrichaceae
1962852	order	1962850	Calditrichales
1962850	class	1930617	Calditrichae
1930617	phylum	2	Calditrichaeota
2697027	species	2636512	Sodalis sp. dw_23
2636512	no rank	84565	unclassified Sodalis
84565	genus	2812006	Sodalis
2812006	family	91347	Bruguierivoracaceae
2212469	species	1960893	Calditrichaeota bacterium
1960893	no rank	1930617	unclassified Calditrichaeota
76887	species	76886	Caldivirga maquilingensis
76886	genus	2267	Caldivirga
2267	family	2266	Thermoproteaceae
2266	order	183924	Thermoproteales
2080243	species	2685009	Caldivirga sp.
2685009	no rank	76886	unclassified Caldivirga
1915569	species	2685009	Caldivirga sp. UBA161
2041189	species	2041181	Caldovatus sediminis
2041181	genus	433	Caldovatus
433	family	204441	Acetobacteraceae
204441	order	28211	Rhodospirillales
1130336	species	1104692	Calescamantes bacterium JGI 0000106-N7
1104692	no rank	1052197	unclassified Calescamantes
1052197	phylum	1783234	Candidatus Calescamantes
2035414	species	49928	bacterium HR19
49928	no rank	2	unclassified Bacteria
2268183	species	1104692	Candidatus Calescamantes bacterium
1454	species	2837509	Calidifontibacillus azotoformans
2837509	genus	186817	Schinkia
2741433	species	2792299	Calidifontibacillus erzurumensis
2792299	genus	186817	Calidifontibacillus
2590451	species	293088	Martelella alba
293088	genus	255475	Martelella
255475	family	356	Aurantimonadaceae
1191699	species	2837509	Calidifontibacillus oryziterrae
1904864	species	40298	Bacillales bacterium
40298	no rank	1385	unclassified Bacillales
1409	species	185979	Bacillus sp. (in: Bacteria)
185979	no rank	1386	unclassified Bacillus (in: Bacteria)
1386	genus	186817	Bacillus
157733	species	2675234	Alkalihalobacillus macyae
2675234	genus	186817	Alkalihalobacillus
2259674	species	2828371	Calidifontimicrobium sediminis
2828371	genus	80864	Calidifontimicrobium
1883427	species	52018	Actinobacteria bacterium
52018	no rank	1760	unclassified Actinomycetia
1760	class	201174	Actinomycetia
52023	species	2747271	Calidithermus chliarophilus
2747271	genus	188786	Calidithermus
188786	family	68933	Thermaceae
68933	order	188787	Thermales
188787	class	1297	Deinococci
1297	phylum	1783272	Deinococcus-Thermus
1644118	species	2747271	Calidithermus roseus
307124	species	2747271	Calidithermus timidus
53342	species	44258	Caloramator proteoclasticus
44258	genus	31979	Caloramator
31979	family	186802	Clostridiaceae
1993870	species	305752	Enterobacterales bacterium
305752	no rank	91347	unclassified Enterobacterales
515264	species	44258	Caloramator australicus
1147123	species	44258	Caloramator quimbayensis
2576307	species	2629145	Caloramator sp. E03
2629145	no rank	44258	unclassified Caloramator
29344	species	44258	Caloramator fervidus
908809	species	44258	Caloramator mitchellensis
116090	species	171003	Caloranaerobacter azorensis
171003	genus	2848916	Caloranaerobacter
1323370	species	171003	Caloranaerobacter ferrireducens
1302151	species	2643254	Caloranaerobacter sp. TR13
2643254	no rank	171003	unclassified Caloranaerobacter
2606906	species	2707768	Calorimonas adulescens
2707768	genus	186814	Calorimonas
888997	species	1186	Calothrix rhizosoleniae
1186	genus	2661849	Calothrix
2661849	family	1161	Calotrichaceae
1161	order	1117	Nostocales
1117	phylum	1798711	Cyanobacteria
1798711	clade	1783272	Cyanobacteria/Melainabacteria group
32056	species	1186	Calothrix desertica
1247191	species	1186	Calothrix elsteri
1170562	species	2619626	Calothrix sp. PCC 6303
2619626	no rank	1186	unclassified Calothrix
32057	species	2619626	Calothrix sp. PCC 7103
1337936	species	2619626	Calothrix sp. 336/3
1137096	species	2619626	Calothrix sp. HK-06
2005462	species	2619626	Calothrix sp. NIES-3974
2005463	species	2619626	Calothrix sp. NIES-4105
2005461	species	2619626	Calothrix sp. NIES-4101
2720631	species	2720630	Methylacidiphilales bacterium
2720630	no rank	717963	unclassified Methylacidiphilales
717963	order	1955630	Methylacidiphilales
1955630	class	74201	Methylacidiphilae
74201	phylum	1783257	Verrucomicrobia
2719794	species	2636512	Sodalis sp. dw_96
2774333	species	2619626	Calothrix sp. C42_A2020_038
2528027	species	2795776	Calycomorphotria hydatis
2795776	genus	126	Calycomorphotria
126	family	112	Planctomycetaceae
112	order	203683	Planctomycetales
2527980	species	473814	Planctomycetes bacterium Pan189
473814	no rank	203682	unclassified Planctomycetes
1576911	species	1017183	Camelimonas fluminis
1017183	genus	2036754	Camelimonas
2036754	family	356	Chelatococcaceae
659006	species	1017183	Camelimonas lactis
1494448	species	28209	Chelatococcus reniformis
28209	genus	2036754	Chelatococcus
291048	species	191301	Caminibacter mediatlanticus
191301	genus	224467	Caminibacter
224467	family	235899	Nautiliaceae
235899	order	29547	Nautiliales
29547	class	68525	Epsilonproteobacteria
166485	species	166484	Caminicella sporogenes
166484	genus	31979	Caminicella
1965231	species	194	Campylobacter pinnipediorum
194	genus	72294	Campylobacter
72294	family	213849	Campylobacteraceae
213849	order	29547	Campylobacterales
199	species	194	Campylobacter concisus
258515	species	258514	Acetanaerobacterium elongatum
258514	genus	216572	Acetanaerobacterium
1872090	species	2633901	Acetatifactor sp.
2633901	no rank	1427378	unclassified Acetatifactor
1427378	genus	186803	Acetatifactor
186803	family	186802	Lachnospiraceae
879566	species	1427378	Acetatifactor muris
1951987	species	186928	Lachnospiraceae bacterium UBA1766
186928	no rank	186803	unclassified Lachnospiraceae
200	species	194	Campylobacter curvus
202	species	194	Campylobacter mucosalis
203	species	194	Campylobacter rectus
204	species	194	Campylobacter showae
1973976	species	122706	Deltaproteobacteria bacterium CG11_big_fil_rev_8_21_14_0_20_49_13
1952064	species	186928	Lachnospiraceae bacterium UBA3821
1705723	species	2593542	Campylobacter sp. RM13119
2593542	no rank	194	unclassified Campylobacter
1660080	species	2593542	Campylobacter sp. RM16192
1705728	species	2593542	Campylobacter sp. RM16191
1705724	species	2593542	Campylobacter sp. RM15925
2762557	species	2593542	Campylobacter sp. Marseille-Q3452
2829105	species	2593542	Campylobacter sp. faydin G-140
218934	species	134209	uncultured Campylobacter sp.
134209	no rank	194	environmental samples
1952105	species	186928	Lachnospiraceae bacterium UBA5895
2042961	species	194	Campylobacter blaseri
1448857	species	194	Campylobacter corcagiensis
1780362	species	194	Campylobacter geochelonis
824	species	194	Campylobacter gracilis
76517	species	194	Campylobacter hominis
2608384	species	194	Campylobacter portucalensis
2268179	species	94133	Campylobacteraceae bacterium
94133	no rank	72294	unclassified Campylobacteraceae
205	species	2593542	Campylobacter sp.
1952151	species	186928	Lachnospiraceae bacterium UBA7188
206	species	194	Campylobacter sputorum
827	species	194	Campylobacter ureolyticus
2505970	species	194	Campylobacter armoricus
2510190	species	194	Campylobacter aviculae
1898203	species	186928	Lachnospiraceae bacterium
522485	species	194	Campylobacter avium
195	species	194	Campylobacter coli
201	species	194	Campylobacter lari
374106	species	194	Campylobacter cuniculorum
2510189	species	194	Campylobacter estrildidarum
28898	species	194	Campylobacter helveticus
1813019	species	194	Campylobacter hepaticus
1671927	species	1671926	uncultured Acetatifactor sp.
1671926	no rank	1427378	environmental samples
260714	species	194	Campylobacter insulaenigrae
197	species	194	Campylobacter jejuni
2267891	species	194	Campylobacter novaezeelandiae
1848766	species	194	Campylobacter ornithocola
488546	species	194	Campylobacter peloridis
1500960	species	2593542	Campylobacter sp. RM16704
1979368	species	2593542	Campylobacter sp. P255
2498120	species	2593542	Campylobacter sp. US33a
535091	species	2593542	Campylobacter sp. MIT 99-7217
1548153	species	2593542	Campylobacter sp. MIT 97-5078
2703906	species	2593542	Campylobacter sp. MIT 19-121
2014525	species	2593542	Campylobacter sp. LR185c
2800584	species	2593542	Campylobacter sp. 2018MI35
2768148	species	2593542	Campylobacter sp. TTU_617
497724	species	194	Campylobacter subantarcticus
2510188	species	194	Campylobacter taeniopygiae
654363	species	194	Campylobacter troglodytis
28080	species	194	Campylobacter upsaliensis
1031542	species	194	Campylobacter volucris
1655500	species	194	Campylobacter vulpis
449520	species	194	Campylobacter canadensis
2836736	species	2593542	Campylobacter sp. 2018MI10
196	species	194	Campylobacter fetus
198	species	194	Campylobacter hyointestinalis
1244531	species	194	Campylobacter iguaniorum
2561898	species	194	Candidatus Campylobacter infans
75658	species	194	Campylobacter lanienae
1895630	species	2593542	Campylobacter sp. P0024
1946149	species	2593542	Campylobacter sp. UBA1713
658167	species	1074468	Candidimonas bauzanensis
1074468	genus	506	Candidimonas
506	family	80840	Alcaligenaceae
2045209	species	2640016	Pusillimonas sp. JR1/69-2-13
2640016	no rank	305976	unclassified Pusillimonas
305976	genus	506	Pusillimonas
2045210	species	2640016	Pusillimonas sp. JR1/69-3-13
2497686	species	2617936	Candidimonas sp. SYP-B2681
2617936	no rank	1074468	unclassified Candidimonas
2135726	species	2640016	Pusillimonas sp. YR330
2021368	species	83496	Alcaligenaceae bacterium
83496	no rank	506	unclassified Alcaligenaceae
2030806	species	132490	Burkholderiaceae bacterium
132490	no rank	119060	unclassified Burkholderiaceae
119060	family	80840	Burkholderiaceae
683355	species	1074468	Candidimonas humi
683354	species	1074468	Candidimonas nitroreducens
2491050	species	2621730	Leucobacter sp. OH2974_COT-288
2621730	no rank	55968	unclassified Leucobacter
55968	genus	85023	Leucobacter
85023	family	85006	Microbacteriaceae
85006	order	1760	Micrococcales
2491049	species	2621730	Leucobacter sp. OH1287
1974750	species	1047005	Candidatus Omnitrophica bacterium CG11_big_fil_rev_8_21_14_0_20_64_10
1047005	no rank	67812	unclassified Candidatus Omnitrophica
67812	phylum	1783257	Candidatus Omnitrophica
2708343	species	2634808	Canibacter sp. ZJ784
2634808	no rank	1648503	unclassified Canibacter
1648503	genus	85023	Canibacter
2837492	species	2634808	Canibacter sp. lx-45
733	species	2860205	Canicola haemoglobinophilus
2860205	genus	712	Canicola
712	family	135625	Pasteurellaceae
135625	order	1236	Pasteurellales
1965310	species	2636756	Hydrogenispora sp.
2636756	no rank	1501224	unclassified Hydrogenispora
1501224	genus	33974	Hydrogenispora
33974	no rank	1239	Firmicutes sensu stricto incertae sedis
2819369	species	1016	Capnocytophaga bilenii
1016	genus	49546	Capnocytophaga
28188	species	1016	Capnocytophaga canimorsus
1848903	species	1016	Capnocytophaga canis
28189	species	1016	Capnocytophaga cynodegmi
327574	species	1016	Capnocytophaga genosp. AHN8471
2267611	species	1016	Capnocytophaga felis
1017	species	1016	Capnocytophaga gingivalis
45242	species	1016	Capnocytophaga granulosa
45243	species	1016	Capnocytophaga haemolytica
327575	species	1016	Capnocytophaga leadbetteri
1018	species	1016	Capnocytophaga ochracea
710239	species	2640652	Capnocytophaga sp. oral taxon 338
2640652	no rank	1016	unclassified Capnocytophaga
1227265	species	2640652	Capnocytophaga sp. oral taxon 863
1316596	species	2640652	Capnocytophaga sp. oral taxon 878
159273	species	134213	uncultured Capnocytophaga sp.
134213	no rank	1016	environmental samples
1019	species	1016	Capnocytophaga sputigena
1848904	species	1016	Capnocytophaga stomatis
2576756	species	2576755	Caproicibacter fermentans
2576755	genus	216572	Caproicibacter
2766537	species	2834348	Caproicibacterium amylolyticum
2834348	genus	216572	Caproicibacterium
1952351	species	473772	Ruminococcaceae bacterium UBA4925
473772	no rank	216572	unclassified Oscillospiraceae
2485925	species	473772	Oscillospiraceae bacterium
1952389	species	473772	Ruminococcaceae bacterium UBA5397
1952399	species	473772	Ruminococcaceae bacterium UBA5450
2799560	species	473772	Ruminococcaceae bacterium BL-4
1952379	species	473772	Ruminococcaceae bacterium UBA5312
1952359	species	473772	Ruminococcaceae bacterium UBA4958
1947805	species	49928	bacterium UBA4883
59620	species	59619	uncultured Clostridium sp.
59619	no rank	1485	environmental samples
1485	genus	31979	Clostridium
1952400	species	473772	Ruminococcaceae bacterium UBA5457
1952367	species	473772	Ruminococcaceae bacterium UBA4995
1947803	species	49928	bacterium UBA4835
1952357	species	473772	Ruminococcaceae bacterium UBA4947
2507162	species	2643836	Caproiciproducens sp. NJN-50
2643836	no rank	1738645	unclassified Caproiciproducens
1738645	genus	216572	Caproiciproducens
2048667	species	473772	Ruminococcaceae bacterium HV4-5-B5C
642589	species	1738645	Caproiciproducens galactitolivorans
1120746	species	49928	bacterium MS4
1952297	species	473772	Ruminococcaceae bacterium UBA1865
1952299	species	473772	Ruminococcaceae bacterium UBA2656
1952318	species	473772	Ruminococcaceae bacterium UBA3451
1952346	species	473772	Ruminococcaceae bacterium UBA4899
1898207	species	39779	Clostridiales bacterium
39779	no rank	186802	unclassified Eubacteriales
2219043	species	2494209	Capsulimonas corticalis
2494209	genus	2494208	Capsulimonas
2494208	family	2494207	Capsulimonadaceae
2494207	order	1042312	Capsulimonadales
1042312	class	67819	Armatimonadia
67819	phylum	1783272	Armatimonadetes
2163959	species	2170555	Candidatus Carbobacillus altaicus
2170555	genus	539002	Candidatus Carbobacillus
539002	no rank	1385	Bacillales incertae sedis
1469144	species	1883	Streptomyces thermoautotrophicus
1883	genus	2062	Streptomyces
2062	family	85011	Streptomycetaceae
85011	order	1760	Streptomycetales
178899	species	178898	Carboxydocella thermautotrophica
178898	genus	543347	Carboxydocella
543347	family	538999	Clostridiales Family XVI. Incertae Sedis
538999	no rank	186802	Eubacteriales incertae sedis
54265	species	129957	Carboxydothermus ferrireducens
129957	genus	186814	Carboxydothermus
661089	species	129957	Carboxydothermus islandicus
870242	species	129957	Carboxydothermus pertinax
1628157	species	1628153	Carboxylicivirga linearis
1628153	genus	558415	Carboxylicivirga
558415	family	1970189	Marinilabiliaceae
1970189	order	200643	Marinilabiliales
1166478	species	1628153	Carboxylicivirga mesophila
2006564	species	1628153	Carboxylicivirga sediminis
1947450	species	2646859	Saccharicrinis sp. UBA6048
2646859	no rank	1618113	unclassified Saccharicrinis
1618113	genus	558415	Saccharicrinis
2594476	species	2627049	Carboxylicivirga sp. M1479
2627049	no rank	1628153	unclassified Carboxylicivirga
2053574	species	682525	Marinilabiliaceae bacterium
682525	no rank	558415	unclassified Marinilabiliaceae
2800988	species	2627049	Carboxylicivirga sp. N1Y132
247481	species	273135	Candidatus Cardinium hertigii
273135	genus	1501348	Candidatus Cardinium
1501348	family	768507	Amoebophilaceae
768507	order	768503	Cytophagales
768503	class	976	Cytophagia
249402	species	2641185	Cardinium endosymbiont of Encarsia pergandiella
2641185	no rank	273135	unclassified Candidatus Cardinium
672794	species	2641185	Cardinium endosymbiont of Bemisia tabaci
650378	species	2641185	Cardinium endosymbiont of Sogatella furcifera
2304601	species	2641185	Cardinium endosymbiont of Culicoides punctatus
2597823	species	2641185	Cardinium endosymbiont of Dermatophagoides farinae
2718	species	2717	Cardiobacterium hominis
2717	genus	868	Cardiobacterium
868	family	135615	Cardiobacteriaceae
135615	order	1236	Cardiobacteriales
194702	species	2717	Cardiobacterium valvarum
64323	species	64322	Carnimonas nigrificans
64322	genus	28256	Carnimonas
28256	family	135619	Halomonadaceae
135619	order	1236	Oceanospirillales
28230	species	2747	Carnobacterium alterfunditum
2747	genus	186828	Carnobacterium
186828	family	186826	Carnobacteriaceae
186826	order	91061	Lactobacillales
2752	species	2747	Carnobacterium funditum
1073423	species	2747	Carnobacterium iners
147709	species	2747	Carnobacterium inhibens
545534	species	2747	Carnobacterium jeotgali
2750	species	2747	Carnobacterium mobile
181073	species	2747	Carnobacterium pleistocenium
208596	species	257487	Carnobacterium sp. 17-4
257487	no rank	2747	unclassified Carnobacterium
2800128	species	257487	Carnobacterium sp. CS13
1946232	species	257487	Carnobacterium sp. UBA5792
1266850	species	257487	Carnobacterium sp. WN1374
2748	species	2747	Carnobacterium divergens
2749	species	2747	Carnobacterium gallinarum
2751	species	2747	Carnobacterium maltaromaticum
33977	species	33976	Caryophanon latum
33976	genus	186818	Caryophanon
186818	family	1385	Planococcaceae
2306576	species	2626429	Caryophanon sp.
2626429	no rank	33976	unclassified Caryophanon
33978	species	33976	Caryophanon tenue
2591109	species	2706000	Casimicrobium huifangae
2706000	genus	2705999	Casimicrobium
2705999	family	119066	Casimicrobiaceae
1891241	species	33809	Betaproteobacteria bacterium
33809	no rank	28216	unclassified Betaproteobacteria
1973924	species	37452	Bacteroidetes bacterium CG12_big_fil_rev_8_21_14_0_65_60_17
37452	no rank	976	unclassified Bacteroidetes
1891238	species	80841	Burkholderiales bacterium
80841	no rank	80840	unclassified Burkholderiales
1977087	species	81684	Proteobacteria bacterium
81684	no rank	1224	unclassified Proteobacteria
1661702	species	52018	Actinobacteria bacterium casp-actino5
2024894	species	667305	Acidimicrobiaceae bacterium
667305	no rank	84994	unclassified Acidimicrobiaceae
84994	family	84993	Acidimicrobiaceae
84993	order	84992	Acidimicrobiales
84992	class	201174	Acidimicrobiia
1967498	species	2629258	Ilumatobacter sp.
2629258	no rank	682522	unclassified Ilumatobacter
682522	genus	2448023	Ilumatobacter
2448023	family	84993	Ilumatobacteraceae
2497619	species	2497618	Ilumatobacteraceae bacterium
2497618	no rank	2448023	unclassified Ilumatobacteraceae
1661699	species	52018	Actinobacteria bacterium casp-actino2
1661705	species	52018	Actinobacteria bacterium casp-actino8
